Indice,ECG
9493,51967
9494,51757
9495,52092
9496,51670
9497,51552
9498,51468
9499,51203
9500,50956
9501,51106
9502,50838
9503,50007
9504,49552
9505,48782
9506,48528
9507,47352
9508,46726
9509,46297
9510,45558
9511,45304
9512,43962
9513,43056
9514,41723
9515,40233
9516,39265
9517,38113
9518,36424
9519,35418
9520,33885
9521,31699
9522,30871
9523,30237
9524,29064
9525,28117
9526,26802
9527,25793
9528,25439
9529,24933
9530,23675
9531,22871
9532,22149
9533,21495
9534,20848
9535,20657
9536,19917
9537,18785
9538,18226
9539,17719
9540,17333
9541,17407
9542,17071
9543,17125
9544,16779
9545,16345
9546,16407
9547,16260
9548,16082
9549,15983
9550,16593
9551,16473
9552,16712
9553,17242
9554,17347
9555,17980
9556,18304
9557,18858
9558,19526
9559,19981
9560,20550
9561,20996
9562,21623
9563,22295
9564,22892
9565,24272
9566,24938
9567,25631
9568,26228
9569,27745
9570,30234
9571,31412
9572,33126
9573,33883
9574,35429
9575,36992
9576,38162
9577,39301
9578,39979
9579,40856
9580,42895
9581,43552
9582,44546
9583,45153
9584,46031
9585,46873
9586,47381
9587,48288
9588,48850
9589,49774
9590,50122
9591,50194
9592,50642
9593,51186
9594,51324
9595,51445
9596,51721
9597,52064
9598,51717
9599,51799
9600,52023
9601,51859
9602,51785
9603,51956
9604,51531
9605,51251
9606,50922
9607,50777
9608,50807
9609,49886
9610,49293
9611,49170
9612,48417
9613,46770
9614,46230
9615,45429
9616,44855
9617,44085
9618,42601
9619,41953
9620,40745
9621,39704
9622,37008
9623,35873
9624,34599
9625,34319
9626,33524
9627,32694
9628,31618
9629,30412
9630,28011
9631,26999
9632,26159
9633,24356
9634,23638
9635,23106
9636,22579
9637,21137
9638,20594
9639,19953
9640,19297
9641,18891
9642,18239
9643,18057
9644,17959
9645,17508
9646,17177
9647,16655
9648,16712
9649,16520
9650,16490
9651,16195
9652,16259
9653,16482
9654,16683
9655,16557
9656,16740
9657,17020
9658,17133
9659,17410
9660,17892
9661,18344
9662,18808
9663,19872
9664,20282
9665,20548
9666,21326
9667,22239
9668,22606
9669,23397
9670,24522
9671,26064
9672,26865
9673,28092
9674,29172
9675,30221
9676,31320
9677,32807
9678,36112
9679,36957
9680,38413
9681,39549
9682,40473
9683,41688
9684,42939
9685,44093
9686,45350
9687,45943
9688,47680
9689,48046
9690,48975
9691,49363
9692,49948
9693,50709
9694,50978
9695,51070
9696,51471
9697,51522
9698,51628
9699,51964
9700,52012
9701,52180
9702,51986
9703,51651
9704,51613
9705,51293
9706,51357
9707,51061
9708,50488
9709,49958
9710,49388
9711,48751
9712,48177
9713,47957
9714,47243
9715,46103
9716,45631
9717,44681
9718,43980
9719,43068
9720,42104
9721,40146
9722,39243
9723,37464
9724,36688
9725,35545
9726,33809
9727,32366
9728,30727
9729,29492
9730,27984
9731,27402
9732,26106
9733,25410
9734,24381
9735,23656
9736,23398
9737,22520
9738,21464
9739,20478
9740,19909
9741,18685
9742,18340
9743,17765
9744,17779
9745,17029
9746,16841
9747,16676
9748,16445
9749,16318
9750,16217
9751,16277
9752,16286
9753,16554
9754,16593
9755,16656
9756,17018
9757,17194
9758,17330
9759,17671
9760,18007
9761,18536
9762,18772
9763,19814
9764,20441
9765,21389
9766,22850
9767,23546
9768,27073
9769,28000
9770,29058
9771,30780
9772,32180
9773,33769
9774,36085
9775,37043
9776,38485
9777,39308
9778,40335
9779,41468
9780,42410
9781,43276
9782,44492
9783,45788
9784,46254
9785,47041
9786,47330
9787,48345
9788,48846
9789,49586
9790,50103
9791,50844
9792,51082
9793,50970
9794,51309
9795,51482
9796,51509
9797,51705
9798,52190
9799,51861
9800,51839
9801,52011
9802,51733
9803,51499
9804,51143
9805,50929
9806,50721
9807,50194
9808,49284
9809,49110
9810,48261
9811,47602
9812,46916
9813,45984
9814,44657
9815,44105
9816,43000
9817,42100
9818,41236
9819,40221
9820,39243
9821,38040
9822,36979
9823,35907
9824,34112
9825,33302
9826,31720
9827,31631
9828,30685
9829,29659
9830,28680
9831,27518
9832,26296
9833,24849
9834,24221
9835,23341
9836,22806
9837,22269
9838,21625
9839,20865
9840,20271
9841,19917
9842,19261
9843,18098
9844,17705
9845,17324
9846,17329
9847,17099
9848,16774
9849,16496
9850,16770
9851,16251
9852,16191
9853,16187
9854,16316
9855,16636
9856,16659
9857,16909
9858,17115
9859,17147
9860,17496
9861,18286
9862,18916
9863,19639
9864,19991
9865,20488
9866,21408
9867,21953
9868,23161
9869,23891
9870,24687
9871,26595
9872,27445
9873,28401
9874,29565
9875,29914
9876,31484
9877,32411
9878,33704
9879,34922
9880,36022
9881,37237
9882,37883
9883,38657
9884,39676
9885,41542
9886,42326
9887,42919
9888,43737
9889,44680
9890,45197
9891,46497
9892,47081
9893,48041
9894,48838
9895,49164
9896,49920
9897,50300
9898,50524
9899,50998
9900,50865
9901,51209
9902,51579
9903,51572
9904,51592
9905,51795
9906,51767
9907,52060
9908,51797
9909,51496
9910,51459
9911,51592
9912,51110
9913,51058
9914,50578
9915,50185
9916,49613
9917,47952
9918,47370
9919,46801
9920,45632
9921,44309
9922,42669
9923,41787
9924,40992
9925,39771
9926,39237
9927,38159
9928,37104
9929,35399
9930,33491
9931,32739
9932,31530
9933,30177
9934,29018
9935,28052
9936,27046
9937,26318
9938,25314
9939,24511
9940,23234
9941,22622
9942,22161
9943,21673
9944,20756
9945,20304
9946,19661
9947,19166
9948,18637
9949,17899
9950,17513
9951,17141
9952,17220
9953,16921
9954,16922
9955,16588
9956,16450
9957,16272
9958,15996
9959,16145
9960,16506
9961,16398
9962,16367
9963,16620
9964,16649
9965,17089
9966,17312
9967,17789
9968,18420
9969,18698
9970,19579
9971,20295
9972,20776
9973,21956
9974,22160
9975,22712
9976,23903
9977,24794
9978,25554
9979,26495
9980,28040
9981,28822
9982,30182
9983,31269
9984,32387
9985,34437
9986,35417
9987,36500
9988,38020
9989,38866
9990,39950
9991,40959
9992,43318
9993,43932
9994,45043
9995,45768
9996,46535
9997,47463
9998,48303
9999,48697
10000,49809
10001,49882
10002,50747
10003,51157
10004,51227
10005,51487
10006,51451
10007,51724
10008,52012
10009,52072
10010,52076
10011,51304
10012,51683
10013,51413
10014,51097
10015,51250
10016,50211
10017,49943
10018,49487
10019,48317
10020,46469
10021,45904
10022,45301
10023,44119
10024,43158
10025,42381
10026,41284
10027,40277
10028,38799
10029,37741
10030,36577
10031,35483
10032,33072
10033,32013
10034,30309
10035,29155
10036,27189
10037,26538
10038,25354
10039,24057
10040,23415
10041,23206
10042,22261
10043,20233
10044,19661
10045,19050
10046,18747
10047,18372
10048,17465
10049,17128
10050,16926
10051,16819
10052,16576
10053,16407
10054,16026
10055,16351
10056,16401
10057,16330
10058,16764
10059,16612
10060,16831
10061,17541
10062,17748
10063,17978
10064,18600
10065,18958
10066,19893
10067,20286
10068,20786
10069,21218
10070,21760
10071,22714
10072,23498
10073,24089
10074,25565
10075,27473
10076,28488
10077,29273
10078,31026
10079,32433
10080,32843
10081,36118
10082,36838
10083,38953
10084,40986
10085,41861
10086,42666
10087,43739
10088,45053
10089,45665
10090,46288
10091,47146
10092,47886
10093,48170
10094,48779
10095,49361
10096,50145
10097,50719
10098,50874
10099,50856
10100,51731
10101,51658
10102,51501
10103,52068
10104,51945
10105,51634
10106,51672
10107,51552
10108,51317
10109,51272
10110,51152
10111,50496
10112,49876
10113,49512
10114,49035
10115,48470
10116,47941
10117,47115
10118,46610
10119,45979
10120,44987
10121,43904
10122,43047
10123,41866
10124,40974
10125,39684
10126,38668
10127,38404
10128,37437
10129,35817
10130,34753
10131,33524
10132,31107
10133,30319
10134,29133
10135,28244
10136,27137
10137,25085
10138,24557
10139,23661
10140,22677
10141,22132
10142,21480
10143,20815
10144,20305
10145,20083
10146,18924
10147,18659
10148,18174
10149,17691
10150,17681
10151,17375
10152,17414
10153,16858
10154,16509
10155,16537
10156,16357
10157,16067
10158,16122
10159,16255
10160,16704
10161,16924
10162,17206
10163,17060
10164,17623
10165,18081
10166,18530
10167,19143
10168,19383
10169,19995
10170,20541
10171,21796
10172,22365
10173,23073
10174,23860
10175,24612
10176,25690
10177,26508
10178,27295
10179,29056
10180,30955
10181,31955
10182,33665
10183,34936
10184,36506
10185,38272
10186,40502
10187,41601
10188,42545
10189,43331
10190,44034
10191,44427
10192,45413
10193,46937
10194,47820
10195,48400
10196,49053
10197,49408
10198,50189
10199,50499
10200,51130
10201,51499
10202,51400
10203,51757
10204,52119
10205,51936
10206,52003
10207,51433
10208,51396
10209,51135
10210,51329
10211,50669
10212,50523
10213,49816
10214,49626
10215,48946
10216,48788
10217,47879
10218,47112
10219,46239
10220,45652
10221,44906
10222,43336
10223,42109
10224,41227
10225,560
10226,38582
10227,37465
10228,36519
10229,258
10230,35032
10231,33543
10232,31212
10233,30430
10234,29196
10235,28515
10236,27680
10237,27067
10238,26007
10239,25331
10240,23530
10241,22915
10242,22324
10243,21857
10244,21136
10245,20593
10246,19990
10247,19381
10248,18817
10249,18359
10250,17787
10251,17287
10252,17215
10253,17217
10254,17083
10255,16892
10256,16689
10257,16337
10258,16230
10259,16183
10260,16485
10261,16230
10262,16842
10263,16992
10264,16719
10265,16664
10266,17147
10267,17172
10268,17670
10269,18326
10270,18752
10271,19511
10272,20102
10273,20768
10274,21599
10275,22752
10276,24009
10277,24630
10278,25583
10279,26776
10280,29113
10281,30289
10282,31309
10283,33219
10284,34175
10285,36645
10286,37851
10287,38842
10288,39999
10289,41510
10290,42962
10291,43573
10292,44251
10293,45001
10294,45738
10295,45956
10296,46847
10297,47658
10298,48571
10299,49316
10300,49652
10301,50155
10302,50964
10303,50993
10304,51333
10305,51313
10306,51889
10307,52067
10308,52090
10309,52010
10310,51829
10311,51705
10312,51872
10313,51490
10314,50897
10315,50535
10316,50132
10317,49678
10318,48341
10319,48076
10320,47359
10321,46736
10322,45723
10323,44713
10324,44083
10325,43238
10326,42173
10327,40630
10328,39816
10329,38522
10330,37849
10331,35882
10332,34669
10333,33571
10334,32550
10335,30619
10336,29101
10337,28359
10338,27066
10339,26343
10340,25187
10341,24621
10342,23719
10343,23091
10344,21798
10345,21244
10346,20745
10347,20266
10348,19360
10349,18951
10350,18083
10351,17236
10352,17036
10353,16737
10354,16690
10355,16649
10356,16451
10357,16183
10358,16362
10359,16518
10360,16622
10361,16806
10362,16769
10363,16890
10364,16984
10365,17583
10366,17654
10367,17981
10368,19900
10369,20279
10370,21193
10371,21980
10372,22645
10373,23867
10374,25604
10375,26296
10376,27500
10377,28989
10378,30209
10379,31040
10380,31821
10381,32898
10382,33693
10383,35487
10384,36663
10385,37891
10386,38087
10387,39556
10388,40360
10389,40951
10390,41891
10391,43261
10392,44720
10393,45292
10394,46147
10395,46959
10396,47595
10397,48096
10398,48571
10399,49612
10400,50419
10401,50965
10402,51249
10403,51206
10404,51495
10405,51567
10406,51818
10407,51806
10408,51908
10409,51754
10410,51753
10411,51516
10412,51630
10413,51404
10414,51006
10415,50767
10416,51092
10417,50313
10418,50119
10419,49670
10420,49068
10421,48564
10422,48024
10423,46855
10424,46193
10425,44795
10426,43619
10427,42600
10428,41750
10429,40788
10430,39519
10431,38246
10432,37899
10433,35933
10434,35216
10435,34310
10436,33261
10437,31911
10438,30736
10439,30383
10440,29135
10441,27914
10442,25989
10443,25456
10444,24474
10445,24225
10446,23441
10447,22618
10448,22027
10449,21536
10450,20261
10451,19849
10452,19053
10453,18365
10454,17915
10455,17343
10456,17119
10457,16688
10458,16831
10459,16487
10460,16202
10461,16270
10462,15986
10463,16146
10464,16227
10465,16350
10466,16504
10467,16684
10468,17235
10469,17317
10470,17516
10471,18262
10472,18981
10473,19878
10474,20503
10475,21096
10476,22390
10477,22933
10478,23885
10479,24533
10480,25047
10481,26133
10482,27499
10483,28471
10484,29664
10485,31747
10486,33024
10487,34203
10488,35361
10489,37973
10490,38817
10491,39915
10492,41413
10493,42410
10494,42902
10495,43695
10496,44893
10497,46268
10498,46942
10499,47393
10500,48417
10501,49320
10502,49885
10503,50362
10504,50855
10505,50874
10506,51383
10507,51491
10508,51752
10509,51798
10510,51819
10511,52052
10512,52145
10513,51860
10514,51758
10515,51984
10516,51404
10517,51399
10518,51234
10519,51004
10520,50697
10521,50170
10522,49674
10523,49351
10524,48816
10525,48248
10526,46969
10527,46568
10528,45294
10529,44436
10530,43498
10531,42664
10532,41383
10533,40452
10534,39809
10535,38864
10536,35473
10537,34406
10538,33084
10539,32757
10540,31302
10541,30422
10542,29341
10543,28365
10544,27201
10545,25870
10546,25170
10547,23296
10548,22559
10549,21551
10550,20528
10551,19783
10552,19063
10553,18556
10554,18496
10555,17812
10556,17399
10557,17288
10558,17116
10559,16951
10560,16769
10561,16352
10562,16509
10563,16377
10564,16381
10565,16261
10566,16208
10567,16462
10568,16680
10569,16817
10570,16593
10571,17022
10572,17086
10573,17428
10574,17846
10575,18737
10576,19170
10577,19711
10578,20185
10579,21398
10580,21911
10581,22284
10582,23189
10583,23753
10584,25170
10585,26047
10586,27374
10587,29055
10588,30295
10589,32437
10590,33543
10591,34792
10592,37064
10593,38853
10594,39975
10595,41036
10596,41952
10597,43257
10598,43967
10599,44563
10600,45474
10601,45991
10602,47115
10603,47450
10604,48438
10605,48908
10606,49325
10607,50061
10608,50618
10609,51034
10610,51566
10611,51790
10612,51904
10613,51690
10614,51980
10615,51916
10616,52013
10617,51711
10618,51578
10619,51305
10620,51060
10621,50571
10622,50488
10623,50577
10624,49768
10625,49041
10626,48981
10627,47493
10628,47026
10629,46352
10630,45165
10631,44520
10632,43138
10633,42448
10634,41289
10635,40227
10636,39312
10637,38323
10638,36779
10639,35474
10640,33737
10641,32856
10642,32066
10643,30764
10644,28687
10645,27668
10646,26793
10647,26068
10648,24526
10649,23329
10650,22659
10651,22266
10652,21619
10653,20309
10654,19565
10655,18789
10656,18391
10657,17424
10658,17281
10659,16931
10660,17042
10661,16535
10662,16438
10663,16275
10664,16165
10665,16447
10666,16676
10667,16709
10668,16815
10669,16849
10670,17412
10671,17406
10672,17873
10673,18503
10674,19407
10675,20115
10676,20645
10677,21237
10678,22714
10679,23492
10680,24311
10681,24723
10682,25313
10683,26804
10684,28135
10685,30213
10686,31039
10687,32540
10688,34887
10689,35960
10690,37114
10691,38314
10692,40587
10693,41223
10694,42368
10695,43564
10696,44655
10697,45563
10698,46382
10699,47979
10700,48667
10701,49167
10702,49451
10703,50289
10704,50833
10705,51058
10706,51661
10707,51763
10708,51783
10709,51716
10710,52070
10711,51825
10712,52100
10713,51679
10714,51246
10715,51335
10716,50934
10717,50738
10718,50332
10719,49653
10720,49426
10721,48596
10722,47618
10723,46606
10724,45805
10725,44897
10726,43470
10727,42854
10728,41668
10729,40694
10730,39692
10731,38716
10732,37736
10733,36955
10734,35952
10735,32527
10736,31156
10737,30169
10738,29965
10739,28488
10740,26568
10741,25637
10742,24392
10743,23776
10744,23259
10745,22528
10746,21851
10747,21093
10748,20355
10749,19605
10750,19481
10751,18603
10752,18342
10753,18093
10754,17829
10755,17533
10756,16770
10757,16884
10758,16847
10759,16298
10760,16352
10761,16177
10762,16311
10763,16605
10764,16429
10765,16943
10766,16876
10767,17071
10768,17686
10769,17794
10770,18113
10771,18642
10772,19120
10773,19643
10774,19971
10775,20278
10776,20963
10777,22205
10778,22701
10779,23855
10780,24590
10781,25488
10782,26139
10783,27584
10784,28406
10785,30199
10786,31276
10787,31876
10788,32860
10789,34176
10790,36117
10791,37870
10792,38802
10793,40548
10794,41362
10795,42378
10796,44064
10797,44855
10798,45356
10799,46043
10800,47739
10801,48124
10802,48603
10803,49376
10804,49993
10805,50384
10806,50715
10807,51297
10808,51555
10809,51677
10810,51686
10811,51959
10812,51920
10813,52057
10814,52003
10815,51848
10816,51843
10817,51695
10818,51419
10819,51376
10820,50988
10821,50788
10822,50690
10823,49897
10824,49357
10825,48552
10826,48293
10827,47374
10828,46910
10829,46238
10830,45135
10831,44379
10832,43688
10833,42787
10834,41704
10835,40939
10836,39692
10837,38892
10838,37688
10839,36346
10840,35287
10841,33609
10842,32285
10843,30035
10844,29218
10845,28009
10846,26530
10847,25637
10848,24894
10849,23968
10850,23130
10851,22180
10852,21558
10853,20964
10854,20282
10855,19664
10856,19103
10857,18818
10858,18279
10859,17988
10860,17760
10861,16945
10862,16997
10863,16650
10864,16384
10865,16560
10866,16091
10867,16204
10868,16335
10869,16347
10870,16515
10871,16606
10872,16868
10873,17330
10874,17658
10875,17841
10876,18185
10877,18856
10878,19483
10879,19914
10880,20764
10881,21360
10882,22399
10883,23167
10884,23965
10885,24972
10886,26260
10887,27150
10888,28014
10889,28864
10890,30363
10891,31315
10892,32413
10893,33860
10894,34334
10895,35509
10896,37271
10897,38334
10898,38542
10899,39994
10900,41036
10901,42304
10902,43346
10903,43823
10904,44604
10905,45844
10906,46414
10907,47514
10908,48462
10909,48843
10910,49600
10911,50180
10912,50686
10913,50888
10914,51383
10915,51271
10916,51560
10917,51835
10918,51750
10919,51933
10920,51935
10921,51954
10922,51689
10923,51497
10924,51575
10925,51086
10926,51144
10927,51125
10928,50632
10929,50405
10930,50057
10931,48940
10932,48743
10933,47977
10934,47549
10935,46875
10936,46079
10937,44883
10938,44066
10939,42594
10940,41864
10941,40229
10942,38833
10943,37774
10944,35961
10945,34718
10946,32905
10947,31984
10948,30704
10949,28031
10950,27109
10951,26328
10952,25431
10953,23953
10954,23423
10955,22771
10956,22240
10957,21964
10958,21248
10959,20546
10960,19802
10961,19446
10962,18845
10963,17899
10964,17845
10965,17213
10966,17044
10967,16576
10968,16503
10969,16443
10970,16723
10971,16450
10972,16567
10973,16140
10974,16593
10975,16562
10976,16796
10977,16852
10978,17127
10979,17677
10980,18062
10981,18399
10982,19275
10983,20031
10984,20989
10985,21694
10986,22767
10987,23988
10988,24754
10989,25885
10990,26902
10991,28083
10992,29062
10993,30323
10994,31928
10995,32757
10996,34335
10997,34740
10998,36046
10999,37210
11000,38106
11001,39522
11002,40528
11003,43349
11004,44167
11005,44963
11006,46011
11007,46820
11008,47592
11009,47988
11010,49108
11011,49341
11012,50299
11013,50561
11014,50899
11015,51289
11016,51432
11017,51536
11018,51614
11019,51828
11020,52107
11021,52132
11022,52126
11023,52036
11024,51887
11025,51805
11026,51392
11027,51270
11028,51178
11029,50558
11030,50426
11031,50418
11032,49869
11033,49617
11034,49268
11035,48271
11036,47725
11037,46987
11038,46299
11039,45599
11040,44505
11041,43573
11042,42401
11043,39703
11044,38861
11045,38386
11046,37510
11047,35370
11048,33734
11049,32548
11050,30688
11051,29012
11052,28239
11053,26183
11054,25206
11055,24401
11056,23652
11057,22512
11058,21916
11059,21059
11060,20591
11061,19989
11062,19251
11063,19091
11064,18738
11065,18101
11066,17968
11067,17408
11068,17359
11069,17093
11070,16866
11071,16683
11072,16355
11073,16306
11074,16321
11075,16370
11076,16373
11077,16538
11078,16905
11079,560
11080,17540
11081,17603
11082,18532
11083,19364
11084,19667
11085,20200
11086,21128
11087,21764
11088,22481
11089,23099
11090,23655
11091,24849
11092,25524
11093,26174
11094,26899
11095,27862
11096,29236
11097,30030
11098,31651
11099,32306
11100,34361
11101,35190
11102,36715
11103,38429
11104,40541
11105,41593
11106,42445
11107,43911
11108,44635
11109,45394
11110,45884
11111,46602
11112,47476
11113,48218
11114,48565
11115,49026
11116,50481
11117,50525
11118,50847
11119,51358
11120,51450
11121,51346
11122,51611
11123,51770
11124,52099
11125,51973
11126,52000
11127,51731
11128,51536
11129,51302
11130,51203
11131,50867
11132,50649
11133,50425
11134,49620
11135,48685
11136,48318
11137,47621
11138,46560
11139,45819
11140,45050
11141,44048
11142,42793
11143,42126
11144,41175
11145,40112
11146,38560
11147,37622
11148,35827
11149,34837
11150,33742
11151,32393
11152,31061
11153,30151
11154,29383
11155,27532
11156,26499
11157,25681
11158,24996
11159,24100
11160,22806
11161,22075
11162,21340
11163,20197
11164,19741
11165,18780
11166,18404
11167,17758
11168,17275
11169,17270
11170,16659
11171,16421
11172,16554
11173,16373
11174,16018
11175,16444
11176,16678
11177,16463
11178,16654
11179,16971
11180,16874
11181,16780
11182,17028
11183,17470
11184,17750
11185,18103
11186,18662
11187,19039
11188,19313
11189,20382
11190,20920
11191,21763
11192,22227
11193,22868
11194,23346
11195,24055
11196,24872
11197,26264
11198,27624
11199,28433
11200,29745
11201,31016
11202,32047
11203,33228
11204,34490
11205,35411
11206,36773
11207,39516
11208,40633
11209,41655
11210,43437
11211,44078
11212,45026
11213,46489
11214,47274
11215,47876
11216,48387
11217,48838
11218,49391
11219,50292
11220,50515
11221,50884
11222,51133
11223,51428
11224,51244
11225,51815
11226,51840
11227,52038
11228,51859
11229,52020
11230,51422
11231,51826
11232,51319
11233,51032
11234,50859
11235,50636
11236,49916
11237,49613
11238,49116
11239,48504
11240,47918
11241,47159
11242,46509
11243,45457
11244,44872
11245,42937
11246,41610
11247,40608
11248,39523
11249,37394
11250,36317
11251,34525
11252,33675
11253,32530
11254,30005
11255,29222
11256,27912
11257,27146
11258,26609
11259,25103
11260,24518
11261,23329
11262,22166
11263,21196
11264,20601
11265,18996
11266,18741
11267,18070
11268,17727
11269,17478
11270,17648
11271,17205
11272,16841
11273,16371
11274,16570
11275,16169
11276,16124
11277,16540
11278,16760
11279,16799
11280,16861
11281,17124
11282,17363
11283,17782
11284,18120
11285,18518
11286,18964
11287,19799
11288,20244
11289,21054
11290,21701
11291,22247
11292,23047
11293,23571
11294,24491
11295,25322
11296,26452
11297,27618
11298,28802
11299,29814
11300,31405
11301,32589
11302,33693
11303,34891
11304,36144
11305,37344
11306,38477
11307,40128
11308,40863
11309,42086
11310,42504
11311,43387
11312,44048
11313,44811
11314,45475
11315,46333
11316,46956
11317,48409
11318,49098
11319,49681
11320,50120
11321,50491
11322,50949
11323,50987
11324,51390
11325,51597
11326,51603
11327,51829
11328,51976
11329,51908
11330,51818
11331,52116
11332,51764
11333,51433
11334,51459
11335,51330
11336,50839
11337,50988
11338,50421
11339,49581
11340,49319
11341,48453
11342,47585
11343,46877
11344,45832
11345,45023
11346,43780
11347,43058
11348,41618
11349,40419
11350,39169
11351,37812
11352,36419
11353,34837
11354,31148
11355,30179
11356,28969
11357,27712
11358,25640
11359,24916
11360,23502
11361,22756
11362,22156
11363,21383
11364,20781
11365,20259
11366,19656
11367,19125
11368,18830
11369,18302
11370,17671
11371,17449
11372,17204
11373,16841
11374,16515
11375,16545
11376,16579
11377,16281
11378,16001
11379,16396
11380,16653
11381,16674
11382,17115
11383,17292
11384,17523
11385,17680
11386,17981
11387,18279
11388,18884
11389,19658
11390,19957
11391,20515
11392,21120
11393,21905
11394,22798
11395,24127
11396,24729
11397,25362
11398,26258
11399,27248
11400,29345
11401,30267
11402,31491
11403,33391
11404,35062
11405,36703
11406,38079
11407,39153
11408,40229
11409,40521
11410,41461
11411,43119
11412,43775
11413,44690
11414,45541
11415,46291
11416,46895
11417,47477
11418,48389
11419,49105
11420,50067
11421,50293
11422,50637
11423,50737
11424,50972
11425,51206
11426,51514
11427,51716
11428,51912
11429,51964
11430,51855
11431,52133
11432,52099
11433,51846
11434,51655
11435,51443
11436,51667
11437,51173
11438,51186
11439,50399
11440,49831
11441,49575
11442,49182
11443,48583
11444,47965
11445,46979
11446,45746
11447,44943
11448,44225
11449,43335
11450,42030
11451,41229
11452,39812
11453,38839
11454,36749
11455,35967
11456,34882
11457,33734
11458,32219
11459,31022
11460,28854
11461,28030
11462,26341
11463,25718
11464,24833
11465,23665
11466,22574
11467,21664
11468,20853
11469,19967
11470,19443
11471,18950
11472,18377
11473,17988
11474,17680
11475,17128
11476,17085
11477,17061
11478,16482
11479,16665
11480,16510
11481,16509
11482,16416
11483,16602
11484,16497
11485,16641
11486,17129
11487,17328
11488,17635
11489,18399
11490,19129
11491,19739
11492,19668
11493,20920
11494,21319
11495,22260
11496,22802
11497,23511
11498,24465
11499,25259
11500,26721
11501,27661
11502,29392
11503,30421
11504,32225
11505,33809
11506,34970
11507,36272
11508,38107
11509,39725
11510,40492
11511,41715
11512,42652
11513,43614
11514,44455
11515,45195
11516,46018
11517,46711
11518,47325
11519,48325
11520,48750
11521,49552
11522,50045
11523,50317
11524,50666
11525,51218
11526,51537
11527,51447
11528,51455
11529,51913
11530,52168
11531,51936
11532,51688
11533,52074
11534,51814
11535,51892
11536,51547
11537,51296
11538,51210
11539,51112
11540,50658
11541,50182
11542,49707
11543,49160
11544,48331
11545,47850
11546,46991
11547,46433
11548,45997
11549,44997
11550,43870
11551,42407
11552,41784
11553,40592
11554,39052
11555,37819
11556,36745
11557,35668
11558,34610
11559,32736
11560,31837
11561,30571
11562,29951
11563,28854
11564,27452
11565,26420
11566,24653
11567,22671
11568,21957
11569,21472
11570,20772
11571,19956
11572,19525
11573,19251
11574,18792
11575,18563
11576,17612
11577,17283
11578,17370
11579,16785
11580,16352
11581,16538
11582,16354
11583,16166
11584,16436
11585,16789
11586,16786
11587,16804
11588,17116
11589,17061
11590,17400
11591,17643
11592,18372
11593,19031
11594,19241
11595,19600
11596,20183
11597,20695
11598,21705
11599,22496
11600,24110
11601,24820
11602,25830
11603,26761
11604,27725
11605,28941
11606,29861
11607,32163
11608,33944
11609,35313
11610,36382
11611,37420
11612,38819
11613,40234
11614,41764
11615,42625
11616,43595
11617,44412
11618,45224
11619,46079
11620,46814
11621,47697
11622,47952
11623,48423
11624,48991
11625,49974
11626,50467
11627,51010
11628,50707
11629,51274
11630,51124
11631,51546
11632,51740
11633,51825
11634,52034
11635,51814
11636,52097
11637,51638
11638,51601
11639,51119
11640,51349
11641,51217
11642,50792
11643,50703
11644,50118
11645,49446
11646,49368
11647,49253
11648,48554
11649,48106
11650,47532
11651,46556
11652,45829
11653,45150
11654,44259
11655,43428
11656,42895
11657,42141
11658,41094
11659,40000
11660,39170
11661,37349
11662,36197
11663,35112
11664,33968
11665,32898
11666,31670
11667,30601
11668,29424
11669,28619
11670,26965
11671,26247
11672,25103
11673,24292
11674,23433
11675,22790
11676,21642
11677,21014
11678,20066
11679,19757
11680,19028
11681,18429
11682,17946
11683,17662
11684,17668
11685,17367
11686,17179
11687,16839
11688,16585
11689,16346
11690,16491
11691,16463
11692,16123
11693,16458
11694,16449
11695,16389
11696,16837
11697,16888
11698,17183
11699,17124
11700,17798
11701,17978
11702,18312
11703,19041
11704,19438
11705,20284
11706,21127
11707,22113
11708,22775
11709,23817
11710,24557
11711,25365
11712,26218
11713,27530
11714,28522
11715,29825
11716,31613
11717,32742
11718,34051
11719,35137
11720,36917
11721,38070
11722,39630
11723,40660
11724,42179
11725,42862
11726,43587
11727,44365
11728,45373
11729,46277
11730,46644
11731,47437
11732,49056
11733,49537
11734,50303
11735,50327
11736,50620
11737,51071
11738,51276
11739,51570
11740,51843
11741,51792
11742,51972
11743,52174
11744,51731
11745,51965
11746,51496
11747,51537
11748,51634
11749,50943
11750,50713
11751,50572
11752,50374
11753,50118
11754,48928
11755,48141
11756,47401
11757,46375
11758,45747
11759,44960
11760,44078
11761,42403
11762,41401
11763,39852
11764,38950
11765,38001
11766,36780
11767,35761
11768,34368
11769,33435
11770,30989
11771,29311
11772,28304
11773,27348
11774,26413
11775,24613
11776,23951
11777,23129
11778,22428
11779,21579
11780,20926
11781,20490
11782,20136
11783,19452
11784,18961
11785,18313
11786,18413
11787,17764
11788,16791
11789,16780
11790,16812
11791,16663
11792,16438
11793,16172
11794,16264
11795,16496
11796,16263
11797,16497
11798,16677
11799,16973
11800,17140
11801,17418
11802,17913
11803,18498
11804,19525
11805,19762
11806,20198
11807,22274
11808,22988
11809,23694
11810,24386
11811,25928
11812,26713
11813,27246
11814,28307
11815,29657
11816,31049
11817,32461
11818,34022
11819,35801
11820,36842
11821,38213
11822,39228
11823,40287
11824,42286
